id,store_code,substore_code,sap_store_code,sappayer_store_code,sales_base_code,sales_base_name,pref_code,sales_code,sales_name,intreatment_code,chain_code,chain_name,conflict_code,trading_halts_date,conflict_cl_type,conflict_care_type,shipment_dp_cl,shipment_dp_care,store_name_kanji,store_name_ryaku,store_name_kana,payer_name,postal_code,addr01,addr02,addr03,tel,fax,partner_store_id,deliverynote_no,create_date,discriminator_type,sap_create_date,sap_update_date,update_date,_BATCH_ID_,_BATCH_LAST_RUN_,JJ物販,JJ定期便,クーパー,アルコン,ボシュロム
16172,295544,0,295544,0000295544,85,（旧）西日本メルス営業課,40,2062,吉福　央,0,,,2,,0,0,74,78,旧）九州メルス営業　一般余剰,旧）九州メルス営業,ｷｭｳｼｭｩﾒﾙｽｴｲｷﾞｮｳ ｲｯﾊﾟﾝﾖｼﾞｮｳ,旧）九州メルス営業　一般余剰,8100041,福岡市中央区大名二丁目６－５０,福岡大名ガーデンシティ６階,株式会社　メニコン,092-753-5070,092-753-5560,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2025-02-21 00:00:00,2026-05-25 22:30:33,1409.0,2026-05-26 05:10:04,False,False,False,False,False
16173,295544,1,707215,0000295544,85,（旧）西日本メルス営業課,46,2062,吉福　央,0,,,2,,0,0,74,78,九州メルス営業　一般余剰（鹿児島）,九州メルス営業鹿児島,ｷｭｳｼｭｳﾒﾙｽｴｲｷﾞｮｳ ｲｯﾊﾟﾝﾖｼﾞｮｳ ｶｺﾞ,旧）九州メルス営業　一般余剰,8900053,鹿児島県鹿児島市中央町１１－５,南国日本生命ビル２階,株式会社　メニコン,099-252-5933,099-252-5932,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2014-04-16 00:00:00,2026-05-25 22:30:33,1409.0,2026-05-26 05:10:04,False,False,False,False,False
16174,295593,0,295593,0000295593,22,東海営業１課,21,6090,橋本　祐,0,190,(ｶﾌﾞ)ﾆﾎﾝｵﾌﾟﾁｶﾙ,2,,1,1,71,78,ハートアップマーサ２１,ハートアップマーサ,ﾊｰﾄｱｯﾌﾟﾏｰｻ21,ハートアップマーサ２１,5020882,岐阜県岐阜市正木中１－２－１,マーサ２１ショッピングセンター２階,,058-296-1121,058-296-1130,000113,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2023-10-05 00:00:00,2026-05-25 22:30:33,1409.0,2026-05-26 05:10:04,True,False,True,False,True
16175,295624,0,295624,0000295624,19,宇都宮営業チーム,9,4983,指方　森平,0,,,2,,0,0,75,78,㈱平和医用商会宇都宮（佐野市民病院）,平和医用（佐野市民）,(ｶﾌﾞ)ﾍｲﾜｲﾖｳｼｮｳｶｲｳﾂﾉﾐﾔ(ｻﾉｼﾐﾝﾋﾞｮ,㈱平和医用商会宇都宮（佐野市民病院）,3210901,栃木県宇都宮市平出町１３１９－１,１０３号室,,028-662-2946,028-662-2947,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2022-12-04 22:30:27,1409.0,2026-05-26 05:10:04,False,False,False,False,False
16176,295624,1,707221,0000295624,19,宇都宮営業チーム,9,2912,須藤　孝二,0,,,2,,0,0,75,78,サンメディックス佐野（営）（佐野市民病院,サンメディックス佐野,ｻﾝﾒﾃﾞｨｯｸｽｻﾉ(ｴｲ)(ｻﾉｼﾐﾝﾋﾞｮｳｲﾝ),㈱平和医用商会宇都宮（佐野市民病院）,3270003,栃木県佐野市大橋町１３７７,,,0283-21-1007,0283-21-1008,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2025-04-02 00:00:00,2025-04-09 22:30:19,1409.0,2026-05-26 05:10:04,False,False,False,False,False
16177,295640,0,295640,0000295640,8,九州第１営業チーム,40,4264,財津　健太郎,0,212,(ｶﾌﾞ)ﾀｹﾀﾞﾒｶﾞﾈ,2,,0,0,74,78,（株）武田メガネ　イオン大木店,武田メガネイオン大木,(ｶﾌﾞ)ﾀｹﾀﾞﾒｶﾞﾈ ｲｵﾝｵｵｷﾃﾝ,（株）武田メガネ　イオン大木店,8300411,福岡県三潴郡大木町蛭池,１２００番地,イオン大木ショッピングセンター,0944-33-2731,0944-33-2732,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2022-04-04 00:00:00,2022-11-02 22:30:13,1409.0,2026-05-26 05:10:04,False,False,False,False,False
16178,295657,0,295657,0000295657,20,松山営業所,38,5761,岡本　義正,0,10,ﾒｶﾞﾈ ﾉ ﾀﾅｶ,2,,1,1,71,78,メガネのタナカ　エミフルＭＡＳＡＫＩ店,タナカ　エミフル,ﾒｶﾞﾈﾉﾀﾅｶ ｴﾐﾌﾙﾏｻｷﾃﾝ,メガネのタナカ　エミフルＭＡＳＡＫＩ店,7913120,愛媛県伊予郡松前町筒井,８５０,エミフルＭＡＳＡＫＩ　２Ｆ,089-961-7310,089-961-7311,1891,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2026-02-03 00:00:00,2026-05-25 22:30:33,1409.0,2026-05-26 05:10:04,True,False,True,False,False
16179,295665,0,295665,0000295665,15,新潟営業所,15,6074,坂本　陽海,0,,,2,,1,1,75,78,（株）向陽コンタクト,向陽コンタクト,ｺｳﾖｳ ｺﾝﾀｸﾄ,（株）向陽コンタクト,9500121,新潟県新潟市江南区亀田向陽,３丁目２－１９,ふじい眼科内,025-382-2151,025-382-2152,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:33,1409.0,2026-05-26 05:10:04,False,False,True,True,True
16180,295681,0,295681,0000295681,18,首都圏営業２課,12,5392,大浦　剛,0,,,2,,1,1,75,78,Ｄ－ｇｌａｓｓ,Ｄ－ＧＬＡＳＳ,ﾃﾞｨｸﾞﾗｽ,Ｄ－ｇｌａｓｓ,2891345,千葉県山武市津辺,３０３－１,,0475-82-1146,0475-82-1156,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:33,1409.0,2026-05-26 05:10:04,False,False,False,False,True
16181,295779,0,295779,0000295779,226,首都圏営業３課,13,6189,長尾　健太郎,0,,,2,,1,1,71,78,ハルミコンタクト,ハルミＣＬ,ﾊﾙﾐｺﾝﾀｸﾄ,ハルミコンタクト,1830057,東京都府中市晴見町,１－１４－１６　３Ｆ,,042-360-1202,042-363-4113,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:33,1409.0,2026-05-26 05:10:04,True,False,True,True,True
16182,295817,0,295817,0000295817,3,仙台営業所,4,6080,奥西　颯馬,0,,,2,,1,1,75,78,（株）ＹＯＵコンタクト石巻,ＹＯＵコンタクト石巻,YOUｺﾝﾀｸﾄｲｼﾉﾏｷ,（株）ＹＯＵコンタクト石巻,9860868,宮城県石巻市恵み野,５丁目１０－４１,,0225-92-0212,0225-93-1331,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:33,1409.0,2026-05-26 05:10:04,False,False,True,False,True
16183,295825,0,295825,0000295825,249,東海第４営業チーム,22,4976,倉田　諭,0,161,ﾒｶﾞﾈｽｰﾊﾟｰ,2,,0,0,71,78,メガネスーパー熱函函南店（７４５）,スーパー熱函函南,ﾒｶﾞﾈｽｰﾊﾟｰﾈｯｶﾝｶﾝﾅﾐﾃﾝ(745),メガネスーパー熱函函南店（７４５）,4190123,静岡県田方郡函南町間宮７６８－４,,,050-3064-8166,,745,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2022-04-04 00:00:00,2023-01-19 22:30:29,1409.0,2026-05-26 05:10:04,False,False,False,True,False
16184,295858,0,295858,0000275330,25,東海営業２課,22,6071,藤　駿太,0,404,(ｶﾌﾞ) ｱｲｽﾞ,2,,1,1,71,78,アイズコンタクト豊田店,アイズコンタクト豊田,ｱｲｽﾞｺﾝﾀｸﾄﾄﾖﾀﾞﾃﾝ,株式会社アイズ（本社）,4380816,静岡県磐田市宮之一色６８６ー２,,,0538-39-6000,0538-39-6001,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:33,1409.0,2026-05-26 05:10:04,True,False,False,False,False
16185,295874,0,295874,0000295874,22,東海営業１課,23,4562,山本　祐輔,0,,,2,,0,0,71,78,中日本メルス営業課　一般余剰,中日本メルス一般余剰,ﾅｶﾆﾎﾝﾒﾙｽｴｲｷﾞｮｳｶ ｲｯﾊﾟﾝﾖｼﾞｮｳ,中日本メルス営業課　一般余剰,4600006,名古屋市中区葵三丁目２１番１９号,,,052-935-1525,052-935-1519,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:33,1409.0,2026-05-26 05:10:04,False,False,False,False,False
16186,295913,0,295913,0000295913,4,関東営業１課,13,5382,井口　真幸,0,13,ｻﾝｷｶﾞﾝｷﾖｳ,2,,0,0,71,78,メガネのフランクリン　ラムラ飯田橋店,フランクリン飯田橋店,ﾒｶﾞﾈﾉﾌﾗﾝｸﾘﾝﾗﾑﾗｲｲﾀﾞﾊﾞｼﾃﾝ,メガネのフランクリン　ラムラ飯田橋店,1020072,東京都千代田区飯田橋４－１０－１,ラムラ１Ｆ,,03-3260-8351,03-3260-8351,01202,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2021-04-02 00:00:00,2021-11-01 22:30:11,1409.0,2026-05-26 05:10:04,False,False,False,True,False
16187,295939,0,295939,0000295939,9,東ブロック２課,14,4431,河村　真太郎,0,195,ﾁｭｳｵｳｺﾝﾀｸﾄ,2,,1,1,71,78,中央コンタクト平塚ラスカ店,中央コンタクト平塚,ﾁｭｳｵｳｺﾝﾀｸﾄﾋﾗﾂｶﾗｽｶﾃﾝ,中央コンタクト平塚ラスカ店,2540034,神奈川県平塚市宝町１－１,平塚ラスカ４Ｆ,,0463-20-5081,0463-23-4381,137,0,2020-11-25 15:34:37,storemaster,2011-06-06 09:00:00,2012-03-31 09:00:00,2020-11-26 16:47:09,1409.0,2026-05-26 05:10:04,True,False,True,True,False
16188,295954,0,295954,0000295954,18,関東営業２課,13,2404,加藤　秀樹,0,,,1,,1,1,71,78,㈱メニコン　東日本メルス営業課（余剰,東日本メルス（余剰）,ﾋｶﾞｼﾆﾎﾝﾒﾙｽｴｲｷﾞｮｳｶ(ﾖｼﾞｮｳ),㈱メニコン　東日本メルス営業課（余剰,1010061,東京都千代田区三崎町１－３－１２,水道橋ビル７階,,03-5283-3101,03-3295-2795,,0,2020-11-25 15:34:37,storemaster,2011-06-06 09:00:00,2013-03-29 09:00:00,2020-11-26 16:47:09,1409.0,2026-05-26 05:10:04,False,False,False,False,False
16189,295988,0,295988,0000295988,25,東海営業２課,23,6071,藤　駿太,0,,,2,,1,1,71,78,岡崎南コンタクト営業所,岡崎南コンタクト,ｵｶｻﾞｷﾐﾅﾐｺﾝﾀｸﾄｴｲｷﾞｮｳｼｮ,岡崎南コンタクト営業所,4440823,愛知県岡崎市上地２丁目１番地４,,,0564-73-3005,0564-73-3006,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:33,1409.0,2026-05-26 05:10:04,True,True,True,False,False
16190,296005,0,296005,0000296005,19,宇都宮営業チーム,10,4431,河村　真太郎,0,,,2,,0,0,75,78,いその眼科,いその眼科,ｲｿﾉｶﾞﾝｶ,いその眼科,3770011,群馬県渋川市東町２０２８－３,,,0279-60-6677,0279-25-0004,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2022-12-04 22:30:27,1409.0,2026-05-26 05:10:04,False,False,True,True,False
16191,296047,0,296047,0000296047,29,岡山営業所,37,6285,栗原　成由,0,,,2,,1,1,71,78,坂口コンタクトレンズ,坂口コンタクトレンズ,ｻｶｸﾞﾁｺﾝﾀｸﾄﾚﾝｽﾞ,坂口コンタクトレンズ,7618074,香川県高松市太田上町,４２０－１,坂口眼科医院隣,087-816-5151,087-816-6312,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:33,1409.0,2026-05-26 05:10:04,True,False,True,True,False
16192,296088,0,296088,0000296088,24,盛岡営業所,3,2922,佐藤　幹士,0,,,2,,0,1,75,78,（株）日本眼科医療センター（ごん眼科）,日本眼科医療　ごんＧ,ﾆﾎﾝｶﾞﾝｶｲﾘｮｳｾﾝﾀｰ(ｺﾞﾝｶﾞﾝｶ),（株）日本眼科医療センター（ごん眼科）,200851,岩手県盛岡市向中野字石川町９８,,,019-603-8122,019-631-3891,,0,2020-11-25 15:34:37,storemaster,2011-06-06 09:00:00,2011-07-12 09:00:00,2020-11-26 16:47:09,1409.0,2026-05-26 05:10:04,False,False,False,False,False
16193,296088,1,707244,0000296088,24,盛岡営業所,2,2922,佐藤　幹士,0,,,2,,0,1,75,78,ごん眼科（日本眼科医療センター）,ごんＧ　日眼センター,ｺﾞﾝｶﾞﾝｶ(ﾆﾎﾝｶﾞﾝｶｲﾘｮｳｾﾝﾀｰ),ごん眼科（日本眼科医療センター）,380015,青森県青森市千刈２－１－３５,,,017-766-8877,,,0,2020-11-25 15:34:37,storemaster,2011-06-06 09:00:00,2011-07-12 09:00:00,2020-11-26 16:47:09,1409.0,2026-05-26 05:10:04,True,False,False,False,True
16194,296096,0,296096,0000296096,248,東海第３営業チーム,23,5423,小杉　怜,0,,,2,,0,0,71,78,メガワールド　岡崎店,メガワールド岡崎店,ﾒｶﾞﾜｰﾙﾄﾞ ｵｶｻﾞｷﾃﾝ,メガワールド　岡崎店,4442134,愛知県岡崎市大樹寺一丁目１－１１,,,0564-21-7888,0564-73-8817,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2022-04-01 00:00:00,2023-01-19 22:30:29,1409.0,2026-05-26 05:10:04,False,False,False,False,False
16195,296143,0,296143,0000296143,8,九州営業１課,40,106717,小川　龍太郎,0,,,2,,1,1,74,78,産医大前コンタクト,産医大前コンタクト,ｻﾝｲﾀﾞｲﾏｴｺﾝﾀｸﾄ,産医大前コンタクト,8070803,福岡県北九州市八幡西区千代ヶ崎,２丁目２－９,,093-603-4155,093-603-4170,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2025-10-07 00:00:00,2026-05-25 22:30:33,1409.0,2026-05-26 05:10:04,False,False,True,False,False
16196,296215,0,296215,0000296215,49,関西営業２課,30,5657,鈴木　康平,0,,,2,,1,1,71,78,いのき眼科クリニック,いのき眼科クリニック,ｲﾉｷｶﾞﾝｶｸﾘﾆｯｸ,いのき眼科クリニック,6495331,和歌山県東牟婁郡那智勝浦町天満,８４８－１,,0735-52-5870,,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:33,1409.0,2026-05-26 05:10:04,False,False,False,False,False
16197,296231,0,296231,0000317076,64,（旧）レンズケア中部営業課,23,1291,小山　誠,0,408,ﾋﾟｯﾌﾟ(ｶﾌﾞ),2,,0,1,71,78,ピップ（株）名古屋支店,ピップ（株）名古屋,ﾋﾟｯﾌﾟ(ｶﾌﾞ)ﾅｺﾞﾔｼﾃﾝ,ピップ（株）名古屋支店,4850829,愛知県小牧市小牧原三丁目２０５,,,0568-74-6771,,2,154,2020-11-25 15:34:37,storemaster,2011-06-06 09:00:00,2011-07-12 09:00:00,2020-11-26 16:47:09,1409.0,2026-05-26 05:10:04,False,False,False,False,False
16198,296249,0,296249,0000317076,16,関西ドラッグストア営業課,27,3971,柴山　泰明,0,408,ﾋﾟｯﾌﾟ(ｶﾌﾞ),2,,0,1,71,78,ピップ株式会社近畿物流センター,ピップ（株）近畿物流,ﾋﾟｯﾌﾟｶﾌﾞｼｷｶｲｼｬｷﾝｷﾌﾞﾂﾘｭｳｾﾝﾀｰ,ピップ株式会社　経理部買掛管理部,5630353,大阪府豊能郡能勢町柏原７－１,,,0727-34-3741,,0217,154,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:33,1409.0,2026-05-26 05:10:04,False,False,False,False,False
16199,296256,0,296256,0000296256,95,ケア関東営業２課,14,2041,池田　佳隆,0,406,(ｶﾌﾞ)ﾊﾟﾙﾀｯｸ,2,,0,1,71,78,（株）Ｐａｌｔａｃ　横浜支社横浜支店,ＰＡＬＴＡＣ横浜支店,(ｶﾌﾞ)ﾊﾟﾙﾀｯｸ ﾖｺﾊﾏｼｼｬﾖｺﾊﾏｼﾃﾝ,（株）Ｐａｌｔａｃ　横浜支社横浜支店,2400023,神奈川県横浜市保土ヶ谷区岩井町,１－７　保土ヶ谷駅ビル４階,,045-338-7033,046-233-9844,,0,2020-11-25 15:34:37,storemaster,2011-06-06 09:00:00,2013-04-02 09:00:00,2020-11-26 16:47:09,1409.0,2026-05-26 05:10:04,False,False,False,False,False
16200,296256,1,707252,0000296256,95,ケア関東営業２課,14,3965,中嶋　成佳,0,406,(ｶﾌﾞ)ﾊﾟﾙﾀｯｸ,2,,0,0,71,78,（株）Ｐａｌｔａｃ　横浜支社海老名物流Ｃ,ＰＡＬＴＡＣ海老名,(ｶﾌﾞ)ﾊﾟﾙﾀｯｸ ﾖｺﾊﾏｼｼｬｴﾋﾞﾅﾌﾞﾂﾘｭｳC,（株）Ｐａｌｔａｃ　横浜支社海老名物流Ｃ,2430431,神奈川県海老名市上今泉２－９－６,,,0462-33-5906,0462-33-9844,,0,2020-11-25 15:34:37,storemaster,2011-06-06 09:00:00,2011-07-12 09:00:00,2020-11-26 16:47:09,1409.0,2026-05-26 05:10:04,False,False,False,False,False
16201,296264,0,296264,0000296264,95,ケア関東営業２課,14,2041,池田　佳隆,0,406,(ｶﾌﾞ)ﾊﾟﾙﾀｯｸ,2,,0,1,71,78,株式会社Ｐａｌｔａｃ横浜支社ＲＤＣ横須賀,ＰＡＬ　ＲＤＣ横須賀,ｶﾌﾞｼｷｶｲｼｬﾊﾟﾙﾀｯｸﾖｺﾊﾏｼｼｬRDCﾖｺｽｶ,株式会社Ｐａｌｔａｃ横浜支社ＲＤＣ横須賀,2370061,神奈川県横須賀市夏島町２８７３－１７,,,0468-66-5555,0468-66-5301,,0,2020-11-25 15:34:37,storemaster,2011-06-06 09:00:00,2013-04-02 09:00:00,2020-11-26 16:47:09,1409.0,2026-05-26 05:10:04,False,False,False,False,False
16202,296280,0,296280,0000317076,16,関西ドラッグストア営業課,41,4149,倉田　健司,0,408,ﾋﾟｯﾌﾟ(ｶﾌﾞ),2,,0,1,74,78,ピップ株式会社九州支店,ピップ（株）九州支店,ﾋﾟｯﾌﾟｶﾌﾞｼｷｶｲｼｬｷｭｳｼｭｳｼﾃﾝ,ピップ株式会社　経理部買掛管理部,8410005,佐賀県鳥栖市弥生が丘７－３－１,,,0942-81-5533,,0220,154,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2025-04-02 00:00:00,2026-05-25 22:30:33,1409.0,2026-05-26 05:10:04,False,False,False,False,False
16203,296336,0,296336,0000296336,22,東海営業１課,23,6299,萩原　まりあ,0,,,2,,1,1,71,78,マティコンタクト,マティコンタクト,ﾏﾃｨｺﾝﾀｸﾄ,マティコンタクト,4660052,愛知県名古屋市昭和区村雲町６－７,,,052-872-1800,052-872-2773,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:33,1409.0,2026-05-26 05:10:04,False,False,True,False,False
16204,296377,0,296377,0000296377,9,東ブロック２課,14,3864,陣之内　孝明,0,255,ｱｲｼﾃｨ,2,,1,1,71,78,アイシティ　フーディアム武蔵小杉店,アイシティ武蔵小杉店,ｱｲｼﾃｨﾌｰﾃﾞｨｱﾑﾑｻｼｺｽｷﾞﾃﾝ,アイシティ　フーディアム武蔵小杉店,2110004,神奈川県川崎市中原区新丸子東,３－１１００－１４,フーディアム武蔵小杉２Ｆ,044-431-3963,044-431-3964,490,0,2020-11-25 15:34:37,storemaster,2011-06-06 09:00:00,2013-04-02 09:00:00,2020-11-26 16:47:09,1409.0,2026-05-26 05:10:04,False,False,False,False,False
16205,296385,0,296385,0000317509,257,キーアカウント営業課,13,5656,野田　凌平,0,206,ｱﾄﾞｺﾝﾀｸﾄ,2,,1,1,75,78,アドコンタクト立川北口店,アド立川北口,ｱﾄﾞｺﾝﾀｸﾄﾀﾁｶﾜｷﾀｸﾞﾁﾃﾝ,株式会社アド,1900012,東京都立川市曙町,２－１２－１,曙ビル１階,042-527-7233,042-512-5622,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:33,1409.0,2026-05-26 05:10:04,True,True,True,True,True
16206,296408,0,296408,0000296408,24,盛岡営業所,2,4148,北澤　勇介,0,,,1,,0,0,75,78,旧）北日本メルス営業一般余剰,北日本メルス営業一般,ｷﾀﾆﾎﾝﾒﾙｽﾌﾟﾗﾝｴｲｷﾞｮｳｲｯﾊﾟﾝﾖｼﾞｮｳ,旧）北日本メルス営業一般余剰,300801,青森県青森市新町１－１１－１２,プラザ新町１Ｆ,,017-721-1020,017-721-1038,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:33,1409.0,2026-05-26 05:10:04,False,False,False,False,False
16207,296440,0,296440,0000296440,247,首都圏第５営業チーム,14,5746,石田　智裕,0,161,ﾒｶﾞﾈｽｰﾊﾟｰ,2,,0,0,71,78,使用不可イセザキモール店（７８８）,ハッチイセザキモール,ﾊｯﾁｲｾｻﾞﾓｰﾙﾃﾝ(788),使用不可イセザキモール店（７８８）,2310045,神奈川県横浜市中区,伊勢佐木町２丁目８番地１号,,045-260-6608,045-260-6608,788,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:29,1409.0,2026-05-26 05:10:04,False,False,False,False,True
16208,296503,0,296503,0000296503,20,松山営業所,38,5761,岡本　義正,0,,,2,,1,1,71,78,八幡浜中央薬局,八幡浜中央薬局,ﾔﾜﾀﾊﾏﾁｭｳｵｳﾔｯｷｮｸ,八幡浜中央薬局,7960031,愛媛県八幡浜市江戸岡一丁目,８７０番地３　江戸岡ビル１階,,0894-20-9397,0894-20-9398,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2025-04-02 00:00:00,2026-05-25 22:30:33,1409.0,2026-05-26 05:10:04,False,False,False,False,False
16209,296529,0,296529,0000296529,256,沖縄営業チーム,47,2925,橋野　孝治,0,,,2,2026-03-23 00:00:00,0,0,74,78,オキュコンタクト,オキュコンタクト,ｵｷｭｺﾝﾀｸﾄ,オキュコンタクト,9000013,沖縄県那覇市牧志,１－４－４３,新川ビル２Ｆ,098-868-1980,098-868-5867,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2023-08-09 00:00:00,2024-06-03 22:30:18,1409.0,2026-05-26 05:10:04,False,False,False,True,False
16210,296545,0,296545,0000296545,22,東海営業１課,23,2740,宇津野　博,0,,,2,,1,1,71,78,マイコンタクト,マイコンタクト,ﾏｲｺﾝﾀｸﾄ,マイコンタクト,4910051,一宮市今伊勢町馬寄字西切戸３－１,,,0586-47-7158,0586-47-7258,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:33,1409.0,2026-05-26 05:10:04,True,False,True,True,True
16211,296594,0,296594,0000296594,29,岡山営業所,37,6285,栗原　成由,0,,,2,,1,1,71,78,阿部コンタクト,阿部コンタクト,ｱﾍﾞｺﾝﾀｸﾄ,阿部コンタクト,7610121,香川県高松市牟礼町牟礼,１００６－３,阿部内科眼科医院隣,087-845-1335,087-845-6126,,0,2020-11-25 15:34:37,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:33,1409.0,2026-05-26 05:10:04,True,False,True,False,True
